population_slot,disposition,status_url,published_at,source_author_handle,relationship,recovered_from,posted_urls,mentions,hashtags,mission_signals,mission_signal_evidence,classification_input_digest,access_time_replies,access_time_reposts,access_time_likes,access_time_bookmarks,access_time_views,note
RECOVERED-1981,recovered-public-interface,https://x.com/jswatz/status/1504128098123583495,2022-03-16T16:10:58.000Z,@jswatz,native-repost-source-status,with-replies,https://t.co/ImOoFzAuKM -> https://nytimes.com/2022/03/11/nyregion/rusty-mae-moore-dead.html,@jswatz | @julcarm,,,,9888f53eafdfda1724013e8bb192c39ce3fdd6eeb3b7ed674d1349d36df0a020,1,2,5,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1982,recovered-public-interface,https://x.com/MusicWorkers/status/1504133742000025601,2022-03-16T16:33:24.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/2ZtFzxKV1J -> https://musicworkersalliance.org/pandemic-touring-fund%E2%80%A6,@MusicWorkers | @ZohranKMamdani,#music | #newyorkmusicians | #tour,artist-labor,artist-labor:source-post-body:music workers,d109ce2133fefda595af774c3aa1a845534e199eb3fd1714b37ea6bb40caa603,0,4,8,2,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1983,recovered-public-interface,https://x.com/TakerootNYC/status/1504154534934949896,2022-03-16T17:56:01.000Z,@TakerootNYC,native-repost-source-status,with-replies,https://t.co/wfFS8yoGkA -> https://citylimits.org/2022/03/15/state-bill-would-vacate-past-convictions-for-street-vending-offenses/%E2%80%A6,@TakerootNYC | @GovKathyHochul,#LegalizeStreetVending,,,b6e26342edca2b9cc3bfe64dcf6ef8e74e1f81adfa7a2ef08650cb13ec6e3353,0,1,4,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1984,recovered-public-interface,https://x.com/nycnightlifegov/status/1504533332738154498,2022-03-17T19:01:14.000Z,@nycnightlifegov,native-repost-source-status,with-replies,,@nycnightlifegov | @ArielPalitz | @NYCHealthy,,,,5018b2c8472fa11377d1faf435123a2188508a7a19631aca86075f11aed4cde0,0,3,5,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1985,recovered-public-interface,https://x.com/animate_jazz/status/1504800655617273856,2022-03-18T12:43:28.000Z,@animate_jazz,native-repost-source-status,with-replies,https://t.co/fH2WSSQRGa -> https://nytimes.com/2022/03/17/arts/music/jazz-club.html%E2%80%A6,@animate_jazz | @nytimes,,,,c2322657c838bbadb9fda89597fc33fdc4ac47e1acaecf8835bb3cbe11d8a2b1,0,4,12,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1986,recovered-public-interface,https://x.com/JeromeHarrisNY/status/1504851509548404736,2022-03-18T16:05:33.000Z,@JeromeHarrisNY,native-repost-source-status,with-replies,https://t.co/6SSIiv3zg9 -> https://t.co/6SSIiv3zg9,@JeromeHarrisNY,,,,c5fe44a0c5bf45aba7dc7aac4c4855ca52f61acd143d992b45c538b39cde06d7,1,3,5,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1987,recovered-public-interface,https://x.com/NYCArtC/status/1505555727603089415,2022-03-20T14:43:51.000Z,@NYCArtC,coalition-account-original,search-authored-2022-01-01-2023-01-01 | with-replies,https://t.co/6NbBx37yaX -> https://theguardian.com/world/2022/mar/19/kyiv-calling-famous-clash-anthem-reborn-as-call-to-arms-beton%E2%80%A6,@NYCArtC,,,,6d32d3d8ee4f763b8bc4ca0bb69bdff40fda87ae62ea9e28f7e508d048663cd5,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-1988,recovered-public-interface,https://x.com/sohrabsaadat/status/1505613065450139648,2022-03-20T18:31:42.000Z,@sohrabsaadat,native-repost-source-status,with-replies,https://t.co/h3NNfVr4xs -> https://actionnetwork.org/letters/tell-your-state-reps-we-need-a-pandemic-touring-fund-now,@sohrabsaadat | @musicworkers,,,,42bc0dd2ecccdc22b31866f8ace099a55561d379dda47d0ace7c5f4f3a7e1a78,0,4,5,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1989,recovered-public-interface,https://x.com/pickuptheflow/status/1505908448059396100,2022-03-21T14:05:27.000Z,@pickuptheflow,native-repost-source-status,with-replies,https://t.co/o8pWNvoIBz -> https://pickuptheflow.org/2022/03/21/arts-writing-residency-the-black-embodiments-studio/%E2%80%A6,@pickuptheflow,,,,503e99625696ffc0149fa85a0f7907ab5987e28c302c5ae042d3b7f189b57fd2,0,1,1,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1990,recovered-public-interface,https://x.com/pickuptheflow/status/1505912481549586446,2022-03-21T14:21:28.000Z,@pickuptheflow,native-repost-source-status,with-replies,https://t.co/mH2xPTvrU2 -> https://pickuptheflow.org/2022/03/21/open-call-for-visual-artists-the-fiminco-fondation/%E2%80%A6,@pickuptheflow,,,,0e05df6fbd4e69c880b7c7a31d2ed2be1ca1a4cefdfa3b1b1daa50baa2463e5f,0,1,1,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1991,recovered-public-interface,https://x.com/MusicWorkers/status/1505983905429692417,2022-03-21T19:05:17.000Z,@MusicWorkers,native-repost-source-status,with-replies,"https://t.co/FZeEbBASoO -> Tell Your State Reps. ""We Need a Pandemic Touring Fund"" Now!",@MusicWorkers,,,,ea368760c7b670be8c3cf3f533cd3f621780ba53d25270b920821805066ad690,0,1,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1992,recovered-public-interface,https://x.com/MarkLevineNYC/status/1506041721033039875,2022-03-21T22:55:01.000Z,@MarkLevineNYC,native-repost-source-status,with-replies,https://t.co/c61afLbmld -> https://westsiderag.com/2022/03/20/metro-theater-will-be-a-community-entertainment-center-with-20-restaurant-theaters-and-much-more%E2%80%A6,@MarkLevineNYC,,,,192de656512b723f4d2860023eeae6ba11a60c79acc429f005ef52bbdf4ad0f0,47,258,1680,33,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1993,recovered-public-interface,https://x.com/neilturkewitz/status/1506627144918736909,2022-03-23T13:41:17.000Z,@neilturkewitz,native-repost-source-status,with-replies,https://t.co/kCIYllHvg3 -> https://nytimes.com/2022/03/17/arts/music/jazz-club.html,@neilturkewitz | @nytimesarts | @MusicWorkers,,,,9f6210b39f0bb0487f0768e342a129cbd65d314b532741ec910e41b727a3cb16,0,1,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1994,recovered-public-interface,https://x.com/sohrabsaadat/status/1506785562304393217,2022-03-24T00:10:47.000Z,@sohrabsaadat,native-repost-source-status,with-replies,https://t.co/2eavvKNfDV -> https://actionnetwork.org/letters/streaming-justice-tell-congress-we-need-to-get-paid-for-our-work,@sohrabsaadat | @musicworkers,,,,b1d9f8651c29c42042876b572523501223d895657092cc4c5599cd75c8834d45,0,2,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1995,recovered-public-interface,https://x.com/AMEddieGibbs/status/1507015399623196680,2022-03-24T15:24:04.000Z,@AMEddieGibbs,native-repost-source-status,with-replies,,@AMEddieGibbs,#PermitsNotTickets,,,9ccf4707fce33874e8d11a639c72f12d9a375ba28ccf62b96bf9a35ddc7a2d7f,0,8,20,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1996,recovered-public-interface,https://x.com/CabanD22/status/1507053727777280003,2022-03-24T17:56:23.000Z,@CabanD22,native-repost-source-status,with-replies,,@CabanD22,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:#FairRentNYC,05f47b72f50f31d60e504bf18f97eedb9d29933cadc30ffbcb9c9600e85b7bb6,1,9,16,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1997,recovered-public-interface,https://x.com/olympiakazi/status/1507076886253424640,2022-03-24T19:28:24.000Z,@olympiakazi,native-repost-source-status,with-replies,,@olympiakazi | @CabanD22 | @DianaAyalaNYC | @CMCarlinaRivera | @CMCrystalHudson | @Loycent | @CHARLOTTA_NY | @Babycastles | @NewYorkNico | @tessamaffucci,,,,b74cdae281ec9fc86b94767509645482ccc0ec04284577a23748a85d9a8fba8e,0,2,7,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1998,recovered-public-interface,https://x.com/DianaAyalaNYC/status/1507079643635007489,2022-03-24T19:39:21.000Z,@DianaAyalaNYC,native-repost-source-status,with-replies,,@DianaAyalaNYC | @CarlinaRivera | @tiffany_caban,#intro93,fair-rent-nyc,fair-rent-nyc:source-post-body:commercial rent,5b9ea6609fc7751fa76d8729487e05a0a51c8fce9bdc16cbbbb608e0c77092bb,3,13,27,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1999,recovered-public-interface,https://x.com/NYCArtC/status/1507079756579233792,2022-03-24T19:39:48.000Z,@NYCArtC,coalition-account-original,search-authored-2022-01-01-2023-01-01 | with-replies,,@NYCArtC | @DianaAyalaNYC | @CMCarlinaRivera | @CMCrystalHudson | @tiffany_caban | @NYCSpeakerAdams,#FairRentNYC | #Intro93 | #NoSmallBizNoNYC,fair-rent-nyc | save-nyc-spaces,fair-rent-nyc:source-post-body:#FairRentNYC || save-nyc-spaces:source-post-body:#NoSmallBizNoNYC,5edaa418792f631dd7d35063e1e93d115ead9031ecf595300c98e95a67978073,2,20,28,0,0,Shared-account human authorship is not assigned.
RECOVERED-2000,recovered-public-interface,https://x.com/NYCArtC/status/1507081034113949712,2022-03-24T19:44:53.000Z,@NYCArtC,coalition-account-reply,search-authored-2022-01-01-2023-01-01 | with-replies,,@NYCArtC | @DianaAyalaNYC | @CarlinaRivera | @tiffany_caban,,,,8561710b91c4319c56834decb70b0a6771b9cc6e8c886569c00388f460c1ca64,0,1,7,0,0,Shared-account human authorship is not assigned.
RECOVERED-2001,recovered-public-interface,https://x.com/VendorPower/status/1507081080905637891,2022-03-24T19:45:04.000Z,@VendorPower,native-repost-source-status,with-replies,,@VendorPower | @DianaAyalaNYC | @CMCarlinaRivera | @CMCrystalHudson | @tiffany_caban,#Intro93,fair-rent-nyc,fair-rent-nyc:source-post-body:Commercial Rent Stabilization,39a2ee09910fef0e6d3219624fa305d7914da57f43f4dae522bebb357fa6ebee,0,4,14,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2002,recovered-public-interface,https://x.com/CMCarlinaRivera/status/1507081829681180678,2022-03-24T19:48:03.000Z,@CMCarlinaRivera,native-repost-source-status,with-replies,,@CMCarlinaRivera,#FairRentNYC | #Intro93,fair-rent-nyc,fair-rent-nyc:source-post-body:#FairRentNYC,67658ae38b9ef725d2df1f9abfdda4bb09758873caab7c9666bbcff8940ffefd,1,17,39,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2003,recovered-public-interface,https://x.com/CatMDanceNYoga/status/1507082600510328837,2022-03-24T19:51:06.000Z,@CatMDanceNYoga,native-repost-source-status,with-replies,,@CatMDanceNYoga | @nycworker,#FairRentNYC | #SaveSmallBizNYC,fair-rent-nyc | save-nyc-spaces,fair-rent-nyc:source-post-body:#FairRentNYC || save-nyc-spaces:source-post-body:#SaveSmallBizNYC,d4c892c0782cd32f3e627997a063bb05abcd46798ad5c1dcad00f7394e43c1ea,1,2,3,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2004,recovered-public-interface,https://x.com/CatMDanceNYoga/status/1507082602213171208,2022-03-24T19:51:07.000Z,@CatMDanceNYoga,native-repost-source-status,with-replies,,@CatMDanceNYoga | @nycworker,#AlquilerJustoNYC | #NoHayPequeñasEmpresasNoNYC,,,57f746230e8abbc371e8af5fa07da1da9cca3c957dfa7f281e4d7961f15c6aeb,0,2,2,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2005,recovered-public-interface,https://x.com/TakerootNYC/status/1507086714879164424,2022-03-24T20:07:27.000Z,@TakerootNYC,native-repost-source-status,with-replies,,@TakerootNYC,,,,9a3d8309c8e30bb737b06422fa18efb5e1faa33cea328917919b9d71e0e29d2a,0,5,15,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2006,recovered-public-interface,https://x.com/OH_Tenant_Union/status/1507088738337361931,2022-03-24T20:15:30.000Z,@OH_Tenant_Union,native-repost-source-status,with-replies,,@OH_Tenant_Union,,,,4ea365739124226c7373d50a55cb0ea4635e52d09c0af19f0c04fc28f1e79a4b,0,1,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2007,recovered-public-interface,https://x.com/ArtistStudioAP/status/1507095623547371525,2022-03-24T20:42:51.000Z,@ArtistStudioAP,native-repost-source-status,with-replies,,@ArtistStudioAP | @Loycent | @voteshekar | @CMJulieWon | @Powhida | @evie4us | @leana2121964 | @hyperallergic | @NYCSpeakerAdams | @NYCMayor | @julia_forman | @aocbloc,,fair-rent-nyc,fair-rent-nyc:source-post-body:Commercial Rent Stabilization,2cb90bffdf0a17e589db0efcb3cb2f1801e5c1ff06d850ceabb5bbcabc03a7b7,1,4,13,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2008,recovered-public-interface,https://x.com/ArtistStudioAP/status/1507095775901278216,2022-03-24T20:43:28.000Z,@ArtistStudioAP,native-repost-source-status,with-replies,,@ArtistStudioAP,,,,93640880a0970fb2d48403cb4767e3f14ab6b5c5d688cabfee990060d5812f53,1,2,7,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2009,recovered-public-interface,https://x.com/Loycent/status/1507100616606326793,2022-03-24T21:02:42.000Z,@Loycent,native-repost-source-status,with-replies,,@Loycent | @Neirstavern | @NYCCouncil | @NYC_SBS,,,,ff1e91dbca9aa40f441cd420ca7b15263621954db24f934ebf499926974cd98e,1,5,10,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
